LONGITUDE,LATITUDE,Painted,SIGNNAME,BOROUGH,FountainCo,TYPE,DESCRIPTION,FEATURESTA
-73.8926065,40.891078,yes,Van Cortlandt Park,X,1,A, Out in Open,Active
-74.07651676,40.63741819,,Tompkinsville Park,R,1,D, Under Tree,Active
-73.93891616,40.62779332,yes,Amersfort Park,B,1,E,Wheelchair Out in Open,Active
-73.97385383,40.78213504,,Theodore Roosevelt Park,M,1,E,Wheelchair Under Tree,Active
-73.84032487,40.74938567,no,Flushing Meadows Corona Park,Q,1,C, Out in Open,Active
-73.88426793,40.83641351,yes,Eae J Mitchell Park,X,1,E,Wheelchair Out in Open,Active
-73.89485619,40.84197098,no,Crotona Park,X,1,A, Under Tree Just Outside Playground,Active
-73.81206558,40.74610965,no,Kissena Park,Q,1,A, Near Ballfield,Active
-73.8779268,40.87659246,yes,Williamsbridge Oval,X,2,E,Wheelchair Child In Playground,Active
-73.97613751,40.57345201,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-73.97535542,40.73668332,yes,Asser Levy Playground,M,1,O,ther In Playground,Active
-74.03872538,40.63330674,no,Shore Park and Parkway,B,1,A, Near Ballfield,Active
-73.96802289,40.78126997,yes,Central Park,M,1,E,Wheelchair Under Tree In Shade Near Ballfield,Active
-73.83795803,40.81507991,no,Ferry Point Park,X,1,C, Out in Open,Active
-73.92380514,40.63288713,no,Fox Playground,B,1,D, Out in Open In Playground,Active
-73.94723406,40.63777438,no,Nostrand Playground,B,1,E,Wheelchair Out in Open Near Ballfield,Active
-73.96433647,40.75284314,no,Peter Detmold Park,M,1,B, Out in Open,Active
-74.01628257,40.70242814,yes,The Battery,M,1,E,Wheelchair Under Tree,Active
-73.78526279,40.59298882,,Arverne Playground,Q,1,A, Under Tree In Playground,Active
-73.90691297,40.66091193,yes,Newport Playground,B,1,O,ther Out in Open,Active
-73.97092345,40.57711616,no,Century Playground,B,1,C, Out in Open In Playground,Active
-73.87782604,40.81892627,no,Soundview Park,X,1,O,ther Near Ballfield,Active
-73.83925058,40.74768018,yes,Flushing Meadows Corona Park,Q,1,A, Under Tree,Active
-73.7698569,40.73579906,no,Cunningham Park,Q,1,A, Near Ballfield Out in Open,Active
-73.94972666,40.69566544,yes,Marcy Playground,B,1,A, In Playground Under Tree,Active
-73.93018567,40.68293226,yes,El Shabazz Playground,B,1,A, In Playground,Active
-73.84796365,40.82993338,yes,Havemeyer Playground,X,1,O,ther Under Tree In Playground,Active
-73.77085786,40.6847337,no,Roy Wilkins Recreation Center,Q,1,A, Near Ballfield,Active
-73.79518846,40.69385562,no,Marconi Park,Q,1,D, In Playground,Active
-74.09060636,40.56887192,yes,Franklin D. Roosevelt Boardwalk and Beach,R,1,A, Out in Open,Active
-73.90885126,40.85729029,no,Aqueduct Walk,X,1,C, Under Tree In Playground,Active
-73.99140236,40.7591554,no,McCaffrey Playground,M,1,C,S Concrete In Playground Near Ballfield Under Tree,Active
-73.9804587,40.72654988,yes,Tompkins Square Park,M,1,A, Just Outside Playground Near Ballfield,Active
-73.75934348,40.65709198,no,Idlewild Park,Q,1,C, Near Ballfield,Active
-73.92737315,40.6803284,yes,Jackie Robinson Park,B,1,A, In Playground Under Tree,Active
-73.86486649,40.69562248,no,Forest Park,Q,1,E,Wheelchair In Playground,Active
-73.88244423,40.8777756,yes,Mosholu Parkway,X,1,A, Out in Open In Playground,Active
-73.81054256,40.71087609,no,Briarwood Playground,Q,1,A, In Playground,Active
-73.85193049,40.84860091,no,Loreto Playground,X,1,A, Under Tree,Active
-73.97700431,40.76891379,no,Central Park,M,1,B, In Playground,Active
-73.92952529,40.87427984,no,Inwood Hill Park,M,1,A, Out in Open,Active
-73.98781149,40.68464971,no,Nicholas Naquan Heyward Jr. Park,B,1,C,S Metal Just Outside Playground,Active
-73.98441728,40.67262219,yes,J.J. Byrne Playground,B,1,E,Wheelchair In Playground,Active
-73.91472643,40.82735828,yes,Arcilla Playground,X,1,A, Under Tree In Shade In Playground,Active
-73.90906619,40.81994894,yes,Grove Hill Playground,X,1,A, Out in Open In Playground,Active
-73.82375813,40.78449051,no,Harvey Park,Q,1,D, Under Tree,Active
-73.87808109,40.81735206,no,Soundview Park,X,1,A, Near Ballfield,Active
-73.97766444,40.77077914,yes,Central Park,M,1,E,Wheelchair Near Ballfield Under Tree Out in Open,Active
-73.99936349,40.68968,no,Van Voorhees Park,B,1,C, In Playground,Active
-73.88816439,40.82263346,no,Lyons Square Park,X,2,B,ottle Filler High Low In Playground,Active
-73.89035591,40.86207078,no,Rose Hill Park,X,1,A, Under Tree Out in Open,Active
-74.09850218,40.57667495,yes,Midland Field,R,1,A, Near Ballfield,Active
-73.89951329,40.64679552,yes,100% Playground,B,1,A, Out in Open Just Outside Playground,Active
-73.9349067,40.78529848,no,Wards Island Park,M,1,P,edestal Near Ballfield,Active
-73.99128756,40.72262293,no,Sara D. Roosevelt Park,M,1,D, Under Tree Just Outside Playground Near Ballfield,Active
-73.97095481,40.76858591,no,Central Park,M,1,A, Under Tree In Shade,Active
-73.95870408,40.78432795,yes,Central Park,M,1,E,Wheelchair Out in Open,Active
-74.01457723,40.61303631,no,Dyker Beach Park,B,1,C, Near Ballfield,Active
-73.80754588,40.78301748,no,Clintonville Playground,Q,1,D, Under Tree In Playground,Active
-73.87170658,40.82134085,,Bronx River Parkway,X,1,C, Out in Open Near Ballfield,Active
-73.98396118,40.71438002,no,Sol Lain Plgd,M,1,C,S Metal Under Tree In Playground Near Ballfield,Active
-73.88596859,40.68391175,yes,Highland Park,B,1,A, In Playground,Active
-73.96339297,40.65548815,,Prospect Park,B,2,E,Wheelchair Child,Active
-73.7705382,40.73671597,no,Cunningham Park,Q,1,C, Out in Open Near Ballfield,Active
-73.90142519,40.81539655,no,Playground 52 LII,X,1,O,ther In Shade,Active
-74.11934039,40.63769262,no,CPL. Thompson Park,R,1,D, Near Ballfield,Active
-73.89361687,40.85581549,no,Washington Park,X,1,O,ther Under Tree Out in Open,Active
-73.93744958,40.82526873,yes,Bill Bojangles Robinson Playground,M,1,A, In Playground Near Ballfield,Active
-74.00136474,40.69270375,,Brooklyn Bridge Park,B,1,B,ottle Filler Fountain In Playground Out in Open,Active
-73.95498148,40.79648708,yes,Central Park,M,1,A, Out in Open,Active
-73.98542575,40.70078332,yes,Bridge Park,B,1,C,S Concrete In Playground Out in Open,Active
-73.84983071,40.81927238,no,Randall Playground,X,1,C, In Shade In Playground,Active
-73.83982732,40.74452974,yes,Flushing Meadows Corona Park,Q,1,A, Under Tree,Active
-73.92254258,40.84387538,no,Plimpton Playground,X,1,A, Under Tree In Shade In Playground,Active
-73.94978317,40.78084293,no,Ruppert Park,M,1,C, Out in Open,Active
-73.89831067,40.61911519,no,Belt Parkway/Shore Parkway,B,1,D, Near Ballfield Out in Open,Active
-73.94220193,40.8052753,yes,Marcus Garvey Park,M,1,B, Under Tree In Playground,Active
-73.88037724,40.66621622,no,Linwood Playground,B,1,A, In Playground,Active
-73.83892126,40.87323548,yes,Haffen Park,X,1,A, Under Tree In Shade In Playground,Active
-73.97006465,40.64920369,no,Parade Ground,B,1,A, Under Tree Near Ballfield In Shade,Active
-73.94711273,40.75695555,no,Queensbridge Park,Q,1,O,ther In Playground,Active
-73.71760816,40.73261498,yes,Bellerose Playground,Q,1,A, Near Ballfield,Active
-73.8489089,40.74312229,yes,Flushing Meadows Corona Park,Q,1,A, Under Tree,Active
-73.8091932,40.66736982,yes,Police Officer Edward Byrne Park,Q,1,A, Near Ballfield,Active
-73.97172198,40.60046504,yes,McDonald Playground,B,1,C, Out in Open,Active
-74.04002896,40.61754543,no,Shore Park and Parkway,B,1,A, In Playground,Active
-73.88662916,40.74438993,,Frank D. O'Connor Playground,Q,1,A, In Playground Just Outside Playground,Active
-73.86798825,40.87350075,,Magenta Playground,X,1,C,S Metal In Playground,Active
-73.98915272,40.57237058,no,Coney Island Beach & Boardwalk,B,1,T,rough In Playground Out in Open,Active
-73.83054381,40.58067309,no,Seaside Playground,Q,1,O,ther In Playground,Active
-73.80836968,40.72633486,no,Playground Seventy Five,Q,1,D, In Playground,Active
-73.85815151,40.86249444,no,Mazzei Playground,X,1,A, Under Tree,Active
-73.90108798,40.82545795,yes,Behagen Playground,X,1,D, Under Tree Just Outside Playground,Active
-73.99423318,40.76848587,no,De Witt Clinton Park,M,1,D, Near Ballfield Just Outside Playground,Active
-73.94226083,40.82467312,yes,Jackie Robinson Park,M,1,A, In Shade In Playground,Active
-73.94041485,40.66269207,no,Hamilton Metz Field,B,1,A, Out in Open Just Outside Playground,Active
-73.96053471,40.69512052,yes,Taaffe Playground,B,1,A, In Playground,Active
-73.89105328,40.65180993,no,Breukelen Ballfields,B,1,C, Out in Open Near Ballfield,Active
-73.78751669,40.67263032,no,Baisley Pond Park,Q,1,E,Wheelchair In Playground,Active
-74.14615891,40.62324468,yes,Markham Playground,R,1,C, In Playground,Active
-73.98935794,40.71518727,yes,Seward Park,M,1,E,Wheelchair Near Ballfield Just Outside Playground Under Tree,Active
-73.97189095,40.78877968,yes,Playground Eighty Nine LXXXIX,M,1,E,Wheelchair Under Tree In Playground,Active
-74.0012322,40.75496743,yes,Hudson Park,M,1,F, Out in Open,Active
-73.94976699,40.72077613,no,McCarren Park,B,1,C, Under Tree Just Outside Playground,Active
-73.80716755,40.58607201,no,Rockaway Beach Boardwalk,Q,1,D, In Playground,Active
-73.79972674,40.58653713,no,Rockaway Beach and Boardwalk,Q,1,T,rough Out in Open,Active
-73.97826735,40.73974279,yes,Bellevue South Park,M,2,B,ottle Filler High Low Just Outside Playground,Active
-73.98427416,40.73440134,no,Stuyvesant Square,M,1,B, Out in Open Under Tree,Active
-73.99971728,40.71529891,no,Columbus Park,M,1,C, Near Ballfield Under Tree,Active
-73.91192206,40.76008367,yes,Astoria Heights Playground,Q,2,B,ottle Filler High Low Out in Open,Active
-73.9184616,40.6949903,no,Heckscher Playground,B,1,C, Out in Open In Playground,Active
-73.91319471,40.62052617,no,Hickman Playground,B,1,D, Out in Open Near Ballfield,Active
-73.8005958,40.71546909,no,Joseph Austin Playground,Q,1,A, In Playground,Active
-73.82090878,40.69513371,no,"Phil ""Scooter"" Rizzuto Park",Q,1,D, Near Ballfield,Active
-73.91928665,40.86982004,yes,Isham Park,M,1,E,Wheelchair Under Tree,Active
-73.80323125,40.68017797,no,Dr. Charles R. Drew Park,Q,1,A, Near Ballfield,Active
-73.88725955,40.84991935,,Belmont Playground,X,1,D,,Active
-73.90745244,40.82283138,no,Hilton White Playground,X,1,C,S Concrete Just Outside Playground,Active
-73.81681005,40.77608887,no,Flushing Fields,Q,1,A, Under Tree Near Ballfield,Active
-73.95039738,40.8140087,no,St. Nicholas Park,M,1,C, Near Ballfield,Active
-73.99021856,40.67503175,,Whole Foods PAA,B,1,P,edestal Out in Open,Active
-73.93788556,40.70111827,no,Garden Playground,B,1,C, Just Outside Playground Near Ballfield Out in Open,Active
-73.91954222,40.68470045,,Saratoga Park,B,1,D, Under Tree In Playground,Active
-73.87612069,40.86992681,no,Bronx Park,X,1,A, In Playground,Active
-73.81974175,40.60115496,no,Broad Channel Park,Q,1,A, Just Outside Playground,Active
-74.07663256,40.62679783,yes,Tappen Park,R,1,E,Wheelchair Dog Out in Open,Active
-73.94888744,40.66342409,yes,Marc And Jason's Playground,B,1,A, Near Ballfield Out in Open,Active
-73.92641149,40.83893937,no,Merriam Playground,X,1,A, Under Tree In Shade In Playground,Active
-73.7747124,40.70615857,no,Peters Field,Q,1,A, Under Tree,Active
-74.06749172,40.58908966,no,Franklin D. Roosevelt Boardwalk and Beach,R,1,B, In Playground,Active
-73.97508958,40.79622982,no,Riverside Park,M,1,B, Under Tree,Active
-73.8867058,40.85593524,no,Ciccarone Park,X,1,E,Wheelchair Out in Open In Playground,Active
-73.82595781,40.75599813,no,Maple Playground,Q,1,C, In Playground,Active
-73.90016987,40.62036611,no,McGuire Fields,B,1,A, Near Ballfield Out in Open,Active
-73.93514491,40.79369497,yes,Thomas Jefferson Park,M,1,O,ther In Playground Near Ballfield,Active
-73.96726044,40.78474007,yes,Central Park,M,1,E,Wheelchair In Shade Under Tree,Active
-74.06871621,40.61476705,yes,Kaltenmeier Playground,R,1,A, Under Tree,Active
-73.82448671,40.66554184,no,Southern Fields,Q,1,C, Near Ballfield,Active
-74.09997899,40.5862323,yes,Gen. Douglas MacArthur Park,R,1,A, Near Ballfield,Active
-74.01692661,40.60637327,no,Dyker Beach Park,B,1,A, Just Outside Playground,Active
-74.01433264,40.71622289,yes,Battery Park City,M,1,O,ther In Shade Near Ballfield,Active
-73.89356111,40.62836273,yes,Canarsie Park,B,1,O,ther Near Ballfield Out in Open,Active
-73.97699492,40.71730491,yes,Baruch Playground,M,1,E,Wheelchair Under Tree Near Ballfield Just Outside Playground,Active
-73.88628046,40.65929096,yes,Linden Park,B,1,A, Under Tree,Active
-73.94996725,40.72158485,no,McCarren Park,B,1,A, Under Tree In Shade In Playground,Active
-73.74452832,40.59564799,no,Beach 9 Playground,Q,1,A, In Playground,Active
-73.89893846,40.8448611,no,Stop & Go Playground,X,1,D, Under Tree In Playground,Active
-73.92138981,40.87048726,yes,Inwood Hill Park,M,1,A, Under Tree,Active
-73.75626863,40.67574174,no,Montbellier Park,Q,1,D, Out in Open Near Ballfield,Active
-73.96547704,40.77560409,yes,Central Park,M,1,E,Wheelchair Dog Under Tree In Shade,Active
-73.86529988,40.67395121,no,Robert E. Venable Park,B,1,C, In Playground,Active
-73.93451438,40.67438336,no,St. John's Recreation Center,B,1,E,Wheelchair Under Tree,Active
-73.9765499,40.65049133,yes,Greenwood Playground,B,1,A, In Playground,Active
-73.80354463,40.70421344,no,Rufus King Park,Q,1,A, Under Tree Just Outside Playground,Active
-73.9398935,40.81025363,yes,Courtney Callender Playground,M,1,D, In Playground Near Ballfield,Active
-73.95893688,40.79728187,yes,Central Park,M,1,E,Wheelchair Dog Out in Open Under Tree,Active
-73.90281255,40.7390693,no,Big Bush Park,Q,1,A, Near Ballfield,Active
-73.85206099,40.84897941,no,Loreto Playground,X,1,A, In Playground,Active
-74.07829442,40.57812246,no,Franklin D. Roosevelt Boardwalk and Beach,R,2,E,Wheelchair Child Out in Open,Active
-73.94810915,40.75723257,no,Queensbridge Park,Q,1,C, Out in Open,Active
-73.79270914,40.7305246,no,Utopia Playground,Q,1,A, Just Outside Playground,Active
-73.91924559,40.84676633,no,Half-Nelson Playground,X,1,C, Under Tree,Active
-73.90684472,40.84146286,no,Claremont Park,X,1,C,S Metal Out in Open,Active
-73.94939622,40.79242486,no,Mae Grant Playground,M,1,A, Under Tree Near Ballfield In Playground,Active
-73.99077119,40.69863899,yes,Cadman Plaza Park,B,1,A, Out in Open,Active
-73.92256564,40.68014219,yes,Brevoort Playground,B,1,E,Wheelchair In Playground,Active
-73.79414571,40.86641222,no,Pelham Bay Park,X,1,C, Out in Open,Active
-73.8269803,40.77012501,no,Colden Playground,Q,1,A, In Playground Out in Open,Active
-73.74939516,40.61112227,no,Redfern Playground,Q,1,D, Near Ballfield,Active
-73.79721862,40.75838173,no,Plaut Triangle,Q,1,C, Out in Open,Active
-73.89485369,40.89713022,no,Van Cortlandt Park,X,1,C, Out in Open,Active
-73.9942907,40.58689489,yes,Calvert Vaux Park,B,1,A, Out in Open Near Ballfield,Active
-73.97118853,40.78222162,yes,Central Park,M,1,B, In Playground,Active
-74.01535788,40.61201042,no,Dyker Beach Park,B,1,C, Near Ballfield,Active
-73.9463516,40.57596317,yes,Manhattan Beach Park,B,1,E,Wheelchair Out in Open,Active
-73.95475889,40.65650773,yes,Parkside Playground,B,1,C,S Concrete Just Outside Playground,Active
-73.85266966,40.7007184,yes,Forest Park,Q,1,A, Out in Open,Active
-73.76938063,40.67387066,yes,South Rochdale Playground,Q,1,D, Under Tree,Active
-73.89847366,40.81494893,yes,Fox Playground,X,2,F,High Low In Playground,Active
-73.96200436,40.81351754,no,Sakura Park,M,1,B, Out in Open,Active
-74.00455943,40.73922061,yes,Corporal John A. Seravalli Playground,M,1,E,Wheelchair Just Outside Playground Near Ballfield,Active
-73.97610712,40.71441885,yes,John V. Lindsay East River Park,M,1,E,Wheelchair Near Ballfield,Active
-73.95649953,40.76044292,yes,Andrew Haswell Green Park,M,1,F, In Shade,Active
-73.96710336,40.69534544,yes,Washington Hall Park,B,1,C, Under Tree Out in Open In Playground,Active
-73.97909388,40.57313284,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-73.84515064,40.74415897,yes,Flushing Meadows Corona Park,Q,1,D, Out in Open,Active
-73.83689276,40.57747165,no,Rockaway Beach,Q,1,T,rough Out in Open,Active
-74.03931254,40.63163667,no,Shore Park and Parkway,B,1,E,Wheelchair In Playground,Active
-73.96773484,40.79699333,yes,Frederick Douglass Playground,M,1,A, In Shade In Playground Near Ballfield,Active
-73.96356873,40.7812825,yes,Central Park,M,1,E,Wheelchair Dog Out in Open,Active
-73.91183604,40.69609729,no,Bushwick Playground,B,1,C, Under Tree In Shade Out in Open Near Ballfield Just Outside Playground,Active
-73.91426051,40.88737099,,Riverdale Playground,X,1,A, In Shade Under Tree,Active
-73.82269158,40.7494426,no,Kissena Corridor Park,Q,1,C, Near Ballfield,Active
-73.98433618,40.62356189,no,Gravesend Park,B,1,C, Near Ballfield,Active
-73.92824425,40.82759051,no,Macombs Dam Park,X,1,T,rough Out in Open Near Ballfield Just Outside Playground,Active
-73.87475406,40.67958348,yes,City Line Park,B,1,A, Out in Open Near Ballfield,Active
-73.97015875,40.57486377,no,Asser Levy Park,B,1,E,Wheelchair Out in Open,Active
-74.20910231,40.53336443,no,Bloomingdale Park,R,1,D, Near Ballfield,Active
-73.73761334,40.77087863,no,Admiral Park,Q,1,D, In Playground,Active
-73.75645497,40.73850823,no,Telephone Playground,Q,1,D, In Playground,Active
-73.74136505,40.74230472,no,Alley Pond Park,Q,1,O,ther Out in Open,Active
-73.93493448,40.80729513,yes,Harlem River Park,M,1,O,ther Under Tree Near Ballfield,Active
-74.12387267,40.5610638,yes,Clawson Playground,R,1,A, Near Ballfield,Active
-73.8370054,40.71576286,no,Ehrenreich-Austin Playground,Q,1,C,S Concrete In Playground,Active
-73.9737489,40.80113101,no,Riverside Park,M,1,E,Wheelchair Near Ballfield,Active
-73.91666129,40.8538453,no,Beanstalk Playground,X,1,D, In Playground Under Tree,Active
-73.98338791,40.57337795,no,Steeplechase Park,B,1,E,Wheelchair Out in Open Just Outside Playground,Active
-73.94639523,40.62304153,no,Andries Playground,B,1,D, Out in Open In Playground,Active
-73.86870571,40.86613479,yes,Zimmerman Playground,X,1,C, Under Tree,Active
-73.89451248,40.85210906,no,Bathgate Playground,X,1,C, In Playground,Active
-73.90760329,40.85495264,no,Davidson Playground,X,1,C, Under Tree In Playground,Active
-73.95877929,40.80300184,yes,Morningside Park,M,1,B,ottle Filler Near Ballfield Just Outside Playground,Active
-73.96982877,40.78335462,yes,Central Park,M,1,E,Wheelchair Under Tree In Shade Out in Open,Active
-73.94647042,40.69008798,yes,Herbert Von King Park,B,1,C, In Playground,Active
-73.8977419,40.77278758,no,Paul Raimonda Playground,Q,1,E,Wheelchair In Playground,Active
-73.85374186,40.76008516,yes,Grand Central Parkway Extension,Q,1,B, Out in Open,Active
-73.95728727,40.58641811,yes,Homecrest Playground,B,1,A, In Playground,Active
-74.00149104,40.73055567,no,Minetta Playground,M,1,C, Under Tree,Active
-73.95863871,40.79876195,yes,Central Park,M,1,B, Out in Open,Active
-73.9855927,40.68022984,yes,Thomas Greene Playground,B,1,A, Out in Open,Active
